text,Golden,RL_Types,golden_parsed,predicted_parsed,error_type
密云，有密云水库，还有一些纪念馆，但是，交通就不太方便，就只有公交，你要是说北京应该就有地铁，说实话，我现在没见过只有公交，而且在镇上，你要去哪哪的也不方便，比如我要去快递驿站，我要骑一个小时的自行车才能去，骑回来，还要再一个小时其他的地方我就不知道了,5,"[认同逻辑1：Vernacular Spatial Authority, 认同逻辑5：Functional Livability]",{5},set(),missed
东城：京爷您吉祥 西城：京爷您吉祥（这两个没贬义，因为感觉胡同多多的，是真京爷） 海淀：学的我想死，根本跟不上海淀学生😭我不会的他们都学过了😭 朝阳：上大学，就认识这一亩三分地 丰台：小时候去园博园 大学找朋友玩总去坐高铁 石景山：石景山游乐园+去过漫展 门头沟：总发大水 房山：朋友家 远远嘟 通州：副中心，环球影城 顺义：国际学校多有钱人多 社会大课堂总去七彩蝶园和鲜花港 昌平：大一在昌平，远，好朋友在那上大学 大兴：没什么印象，有漫展 怀柔：红螺寺 社会大课堂去过生存岛 平谷：看桃花 摘桃 密云：我家 去城里不方便😫存了半天喝不着水库水 延庆：远远嘟，去过世园会,5,"[认同逻辑1, 认同逻辑3]

**解释：**

*   **认同逻辑1：Vernacular Spatial Authority（社会习惯性区域认知）**
    *   文本中，作者通过列举对北京各个区域的印象和体验，实际上是在构建一种基于“本地人”共同记忆和认知图谱的区域划分。例如，将东城、西城与“真京爷”、“胡同多多”联系起来，暗示了这些区域是更具“本地”属性的核心区域。而对其他区域的描述，则体现了不同区域在“本地人”认知中的差异化地位。
*   **认同逻辑3：Family Rootedness（家族历史根基/个体成长史）**
    *   “小时候去园博园”、“朋友家”、“我家”等描述，都暗示了个人或家庭与特定区域的联系，以及在这些区域度过的成长经历。这种个人经历的积累，构成了作者评价和认知这些区域的基础，也可能在作者心中形成对“本地”身份的认同感。虽然没有直接说“XX是本地人”，但通过描述个人与区域的关联，隐性地暗示了这种关联对于形成“本地人”身份的重要性。
    *   “存了半天喝不着水库水” 这种描述也体现了本地人对特定区域生活习惯的认知（水库水能喝）。

**未标注的理由：**

*   文本主要描述的是个人对不同区域的印象和体验，并没有明确或强烈暗示财富、社会地位、生活品质、房产等因素是用来判断一个人是否为“本地人”的标准。
*   文本内容没有体现出抵抗或否定某个标准的意图。
*   尽管提到了“国际学校多有钱人多”，但这只是描述了一个现象，并没有将其作为判断“本地人”身份的标准。
*   “学的我想死，根本跟不上海淀学生” 表达的是学习压力，与“本地人”身份无关。
*   其他描述如“环球影城”、“漫展”等，也只是记录了作者的活动，与“本地人”身份界定无关。",{5},set(),missed
西城：皇城根儿 正黄旗 东城：旅游景点 全是人 朝阳：潮 喜欢去那边玩 海淀：全是学霸 学生时期每周末都来补习 大兴：西瓜好吃 丰台：买花买鱼的地方 有点土潮 通州：环球影城 zf办公区 密云：水库环境好 鱼好吃 周末玩水 延庆：有口音 不算北京 怀柔：空气好 房山：猿人遗址 门头沟：发大水 平谷：不熟 有桃儿,4,"[认同逻辑1, 认同逻辑4]

**解释：**

*   **认同逻辑1：Vernacular Spatial Authority（社会习惯性区域认知）** - 作者将北京的不同区域（西城、朝阳、海淀等）与特定的印象和人群联系起来（例如“海淀：全是学霸”、“丰台：买花买鱼的地方”），这体现了对城市空间类别的共同认知和习惯性划分，并且这些认知暗示了不同区域的“本地”身份差异。 例如，作者对延庆“有口音 不算北京”的描述，即刻暗示了口音与本地身份的关联，是一种基于空间认知和社会习惯的身份界定。
*   **认同逻辑4：Linguistic-Cultural Recognition（文化语言识别性）** - “延庆：有口音 不算北京” 明确指出了一种基于口音的身份界定标准，暗示了缺乏本地口音会被排除在“本地人”之外。",{4},set(),missed
东城：老破小房价高 好多宰游客的景点 西城：老破小房价高 西单 好多宰游客的景点 海淀：老破小房价高 全是学校 什么好玩的都没有 朝阳：潮人and有钱人 好玩的商场挺多 丰台：郊区 小时候舞蹈考级去过 石景山：好远 门头沟：假期去烧烤 房山：好远 通州：好远 顺义：别墅区 八大处 风景不错 昌平：好远 大兴：好远 怀柔：好远 平谷：桃子好吃 密云：水库 或许可以去度假 延庆：好远,15,"[认同逻辑1：Vernacular Spatial Authority]

**解释：**

作者通过对北京各个区域的描述，构建了一种基于区域的“本地”认同体系。作者区分了“潮人and有钱人”的朝阳，与“好远”、“郊区”等标签下的其他区域。这种划分反映了作者对于哪些区域是“本地”的核心区，哪些区域是“非本地”的边缘地带的认知。作者的描述基于一种社会习惯性的区域认知，用来划分北京内部的空间界限和身份差异，体现了“本地”身份的地理分布和象征意义，因此符合“社会习惯性区域认知”的特征。","{1, 5}",set(),missed
东城：城里人 西城：城里人 海淀：很那个的地方 朝阳：巨大一片 哪都是朝阳 丰台：有什么啊 石景山：钢！(石景山同学说是城中村 门头沟：啊？ 房山：有一片学校 通州：待富 目前只有环球拿得出手 顺义：牛栏山一中 昌平：天通苑 大兴：荟聚 怀柔：有什么啊 平谷：大桃 还有音乐节 密云：水库 延庆：冬奥？,1,[认同逻辑1：Vernacular Spatial Authority],{1},set(),missed
东城：故宫 南锣鼓巷 西城：景山公园 海淀：卷子好难 初高中折磨我6年 朝阳：老去内头逛 石景山：不太熟就记得学校去内体育馆开过个运动会 丰台：不太熟就记得之前学校里有个住这儿的走读生 门头沟：对象在内块上过学 通州：太爱吹牛逼，，，远离卷毛老太太…… 昌平：超级合生汇 大兴：去机场千万别卡点…… 顺义：别墅 有钱的多 怀柔：慕田峪长城 雁栖湖 平谷：桃好吃！口音好重 密云：水库 南山滑雪场里面的教练好美 房山：周口店猿人遗址 延庆：八达岭长城 动物园,14,[认同逻辑1：Vernacular Spatial Authority],"{1, 4}",set(),missed
东城：东直门，雍和宫，朝外SOHO（？） 西城：安贞？安慧？蓟门桥？南礼士路 海淀：各大知名院校，如清华北大等，中关村，五道口，也是程序员聚集地 朝阳：京爷，四合院，城根底下，繁华都市 丰台：有点偏，外来打工人租房子或者住员工宿舍的地方，有些地方还没开发出来，稍微有点沧桑 石景山：不熟悉，也挺偏的，就知道个八角游乐园 门头沟：山里？挺偏的，那边的人挺横，打架不好欺负 房山：太偏了，总感觉快出北京了，那边房子相对较便宜,157,"[认同逻辑1, 认同逻辑6]

**解释：**

*   **认同逻辑1：Vernacular Spatial Authority（社会习惯性区域认知）** - 作者对北京各个区域进行了划分，并赋予了每个区域不同的社会认知和象征意义（例如，朝阳是“京爷”、“四合院”、“城根底下”，丰台是“外来打工人租房子的地方”）。这种区域认知暗示了作者认可了一种基于空间划分的“本地人”身份体系，即不同区域的人群具有不同的身份属性和归属感。
*   **认同逻辑6：Social Embeddedness（社会根基深浅与经济地位象征）** - 丰台被描述为“外来打工人租房子或者住员工宿舍的地方”，暗示了居住的稳定性和是否有房产与“本地人”身份有关。房山“房子相对较便宜”也暗示了房价与身份地位的关联。门头沟“那边的人挺横，打架不好欺负”暗示了当地的社会关系和社区根基对身份认同的影响。","{1, 5, 7}",set(),missed
东城：出生地 西城：学前班以及爷爷奶奶家 富贵之地 朝阳：定居➕身份证号 朝阳人民群众 商务区 使馆区 购物时尚 金融CBD 海淀 各种重点学校➕很多部队的人员居住➕学区房老破小➕IT 丰台：印象中南城外省市的流动人口最多 石景山：对它印象一直停留在石景山游乐园 大兴：水质很差 都是村 房山：口音很重 感觉路途遥远 都是景点 怀柔：周末远郊必去 昌平：上风口 选🪦的风水宝地和延庆一起堪称北京空气质量略好一筹的地区 密云：密云水库 🍑 古北水镇 口音也很重 延庆：除了山就是村 开车还要盘山 房子便宜的你都不认为它是北京！,1234,"[认同逻辑1, 认同逻辑2, 认同逻辑3, 认同逻辑4, 认同逻辑5, 认同逻辑6, 认同逻辑7]

**解释：**

*   **认同逻辑1：Vernacular Spatial Authority（社会习惯性区域认知）** - 文本将北京各个区进行区分，并赋予其不同的标签和印象（例如“富贵之地”、“学区房老破小”），暗示了不同区域在“本地”身份体系中的不同地位和认知。
*   **认同逻辑2：Administrative Legitimacy（行政归属合法性）** - 提及“身份证号”和“户口”，表明行政归属是判断“本地人”的重要标准。
*   **认同逻辑3：Family Rootedness（家族历史根基/个体成长史）** -  “出生地”、“爷爷奶奶家”、“从小就”等暗示了家族历史和成长经历对于认定“本地人”身份的重要性。
*   **认同逻辑4：Linguistic-Cultural Recognition（文化语言识别性）** - 提到“口音很重” （房山、密云），暗示口音作为区分本地与否的标志。
*   **认同逻辑5：Functional Livability（生活功能便利性与环境品质认知）** - 提及“水质很差”、“空气质量略好”、“交通”、“配套”、“房价”等，并暗示这些因素影响了对区域好坏的判断，从而间接影响了“本地”区域的定义。
*   **认同逻辑6：Social Embeddedness（社会根基深浅与经济地位象征）** - 提到“村”和“房子便宜”，暗示当地社会根基和经济状况与身份认同相关。
*   **认同逻辑7：Occupational Typification（职业象征性）** - 提到“农民”、“IT”、“部队人员”与区域的关联，暗示职业与区域之间的联系反映了社会分层和“本地属性”。

整个文本构建了一个“本地人”身份的地理和文化图谱，作者在描述不同区域的同时，也在无形中展现了其对“本地人”身份的界定标准。","{1, 2, 3, 4}","{2, 3, 4, 5, 6}",missed
东城：崇文 东城合并 城里人 西城：宣武 西城合并 城里人 海淀：大学很多 那边的父母鸡娃 挺多的 朝阳：感觉很有钱的样子 丰台：家 以前是郊区 现在的居住区，附近有城里拆迁过来的，没啥好工作，上班地铁好多人 石景山：首钢 之前公司的客服部 去那边打过电话 (不知道为啥总觉得玉渊潭在石景山 门头沟：山沟 去年发大水很严重 房山：十渡 周口店北京人本人 通州：环球影城 副中心 顺义：首都机场 采摘 农家乐很多 昌平：北边太远了 回龙观 大兴：亦庄 西红门 高米店 驾照 怀柔：没咋去过 板栗 平谷：大桃 有地方口音 密云：水库 延庆：山区,-,"[认同逻辑1, 认同逻辑3, 认同逻辑5, 认同逻辑6, 认同逻辑7]

**解释：**

*   **认同逻辑1：Vernacular Spatial Authority（社会习惯性区域认知）**: 文本中通过列举各个区域，并附带其固有印象（例如“朝阳：感觉很有钱的样子”），展现了对不同区域的社会认知和空间区隔，体现了“哪些区域算/不算本地核心区”的划分。
*   **认同逻辑3：Family Rootedness（家族历史根基/个体成长史）**: ""房山：十渡 周口店北京人本人"" 表明了对家族历史与地域的关联，暗示了世代居住是“本地人”的标志。
*   **认同逻辑5：Functional Livability（生活功能便利性与环境品质认知）**: “丰台：...上班地铁好多人”暗示了丰台的居住便利性较差，间接表达了对居住环境的评价。而“通州：环球影城 副中心”暗示了通州在功能和发展上的优势。
*   **认同逻辑6：Social Embeddedness（社会根基深浅与经济地位象征）**: ""朝阳：感觉很有钱的样子"" 暗示了经济地位与区域的关联，可能被用来区分“本地人”的身份。
*   **认同逻辑7：Occupational Typification（职业象征性）**: 丰台“没啥好工作”暗示了该区域以低端就业为主，这种职业特征与区域形象的关联，构成了对该区域居民身份的暗示。",set(),"{3, 5, 6}",spurious
"今天出去玩 听见一个老爷爷在聊天 说老北京的城八区 东城 西城 崇文 宣武 那叫城里 朝阳 海淀 丰台 石景山是近郊 那时候骑自行车问去哪玩 都说去城里
 那远郊的那几个区都是后划进来的 要问去哪啊 基本就说去北京 那离城里太远了 山路不好走 开车也得开一天啊
 我查了一下北京在建国初期的时候 北京城区一共是七个 也就是前文区 东单东四西单西四崇文宣武 还有六个郊区 就是东郊南苑 丰台海淀石景山 还有一个京西矿区 到了1956年的时候 隶属于河北的昌平划归北京 那会叫昌平县 到1958年的时候把东四东单合并成东城区 西四西单合并成西城区 同时撤销了前门区 在后来 京西矿区就变成了门头沟区 东郊呢变成了朝阳区 同一年 通州房山大兴平谷 密云怀柔延庆都并入北京",12,"[认同逻辑1：Vernacular Spatial Authority, 认同逻辑2：Administrative Legitimacy]","{1, 2}",set(),missed
你去好好研究一下历史，我房山人，《房山县志》写的清清楚楚！你还别跟我犟嘴，为什么延庆口音重，就因为延庆从河北划过来的！其他区一直是北京固有！只不过是因为一些原因，划到了河北，让河北暂时管理，你应该知道什么叫暂时！河北就管了几年，然后又划回来了！延庆才是从河北来的！你去问问你的历史老师，或者你看看其他区县的县志,24,"[认同逻辑2：Administrative Legitimacy, 认同逻辑3：Family Rootedness]","{2, 4}",set(),missed
思想别那么传统，我看你主页，小伙岁数也不大啊，怎么思想那么封建，北京16个区，一个区也不能少，任何一个区至关重要，如果你说三环外是农地，我告诉你，那是上世纪，我在六环里，现在六环建设也不差啊，我告诉你，北京指的是，城六区:东西海朝石丰，6个，一个也不能少，郊区，10个，一个也不能少！,2,"[认同逻辑1, 认同逻辑2]

**解释：**

*   **认同逻辑1 (Vernacular Spatial Authority):** 作者明确划分了“北京”的概念，将“城六区”和“郊区”进行了区隔，并强调“一个也不能少”。这体现了作者对北京空间范围的一种习惯性认知和划分，暗示了不同区域在“本地”身份体系中的不同地位。作者对“三环外是农地”的否定，实际上是在维护一种对北京城市空间认知的边界。
*   **认同逻辑2 (Administrative Legitimacy):** 作者提及“16个区”，体现了对行政区域划分的关注，暗示行政区划是定义“北京”范围的重要标准。虽然没有直接提及户籍，但强调“一个区也不能少”也间接反映了对官方管辖权和行政归属的认同。",{2},set(),missed
这是民国的吧。你这时间线就是乱的。一会又金国。一会又民国。金国北京和现在北京没用一点关系。现在北京始于明代。 民国十六年（1928）由于首都早迁往南京。北京慢慢就被肢解划给河北了。最后城里都没留住。直到建国才又直辖之后又陆续往回划所辖区域直到1958年才形成今天的北京。 明清顺天府（北京）其余地方还在河北手里。当然也不是复古。 您拿民国事情还能说说。金国就算了,2,"[认同逻辑1, 认同逻辑2]

**解释:**

*   **认同逻辑1：Vernacular Spatial Authority（社会习惯性区域认知）** -  作者提到了北京的区域划分和历史变迁，暗示了不同时期对“北京”这个概念的理解和范围存在差异，这涉及到了对城市空间类别的社会认知。例如，作者提到了“城里都没留住”，暗示了对北京核心区域的认知变化。
*   **认同逻辑2：Administrative Legitimacy（行政归属合法性）** - 作者明确提到了北京的行政归属变化，例如“被肢解划给河北”、“直辖”、“陆续往回划”，这直接关系到北京作为一个行政单位的合法性和边界认定，也影响了对“本地人”的定义 (例如，那些被划入河北的人)。",{2},set(),missed
82年生人，小时候东西城是北京城，崇文宣武是城里破落户，朝海丰是近郊，其他都是远郊县城，二环是城乡分界线，三环就是荒地了。,1,[认同逻辑1：Vernacular Spatial Authority],{1},set(),missed
对 小时候管去东西城天安门叫进北京城，出去了就都叫郊区，这么一看北京发展还是挺快的，怪不得国外都以为中国还是农村,1,[认同逻辑1：Vernacular Spatial Authority],{1},set(),missed
门头沟挺好的本地人占大部份 生活挺惬意 环境好人也不多 就是逛街啥的不太行小时候总觉得城里方便 年纪越大越不爱回东边了,5,"[认同逻辑1, 认同逻辑5]

**解释：**

*   **认同逻辑1：Vernacular Spatial Authority（社会习惯性区域认知）** -  “门头沟挺好的本地人占大部份”暗示了作者认为门头沟是一个“本地人”占多数的区域，并以此作为其“好”的理由。这句话隐含了一种对区域归属的认知和划分，认为“本地人”多是该区域的优势。
*   **认同逻辑5：Functional Livability（生活功能便利性与环境品质认知）** - “生活挺惬意 环境好人也不多”表明作者认为门头沟在生活环境和舒适度方面具有优势，而“逛街啥的不太行”则暗示了生活功能上的不足，作者通过对比生活功能和环境品质来评估区域。作者认同门头沟的宜居性，并将这种宜居性与“本地人”占多数联系起来。

该文本表达了对门头沟的积极评价，并且将这种评价与“本地人”的比例以及环境、生活功能等因素联系起来，符合认同逻辑1和认同逻辑5的定义。",{5},set(),missed
去北京的意思不是没有认同感，什么从河北划进来怎么怎么的，就现在北京的所有区，一共就那么几十公里，多少年就是京兆地区，天子脚下，长城内的人。举个例子，去北京=去北京城 ，去密云=去密云县城，这个是跟历史有关系，过去都有城池的，按照北京的语言系统，去北京城，去密云城说出来真的很别扭,1,[认同逻辑1：Vernacular Spatial Authority],{1},set(),missed
你公公纯老北京的话他们的意识里二环内才是北京三环就是郊区了,13,[认同逻辑1：Vernacular Spatial Authority],"{1, 3}",set(),missed
大学毕业后一直在朝阳工作，还嫌弃小时候长大的西城“无聊”，有孩子了回到西城，没事自行车去北海公园溜达，看病走路就到，小院里晒个被子，汽车也不用开了，堵车交通管制和我也没关系了，幸福指数直线上升。连周末都不“出城”去朝阳了，纳闷自己怎么能忍受那么些年朝阳的堵和躁,15,"[认同逻辑1: Vernacular Spatial Authority, 认同逻辑5: Functional Livability]","{1, 5}",set(),missed
开车都要这么久……那要是坐地铁不更远……是不是经常在市区上班的住在延庆都不方便啊，以后也发展不起来了吗,5,"[认同逻辑1：Vernacular Spatial Authority, 认同逻辑5：Functional Livability]",{5},set(),missed
住在朝阳，社会关系大多在翠微周边，西边的确有点土，但那是低调，不低调也不敢啊！朝阳洋气不老少，但民营经济主导，总被西边看不起，这世界总会有你看不上我，我看不上你的事儿！,146,"[认同逻辑1, 认同逻辑6]","{1, 4, 6}",set(),missed
几代人都在海淀，时尚黑洞真不冤，很松弛但西城海淀的优质房产保值度高，朝阳很多盘跌的稀碎。虽然朝阳能买3.500平的明星小区，西城海淀也就只能买个改善盘大平层…,36,"[认同逻辑3, 认同逻辑6]","{3, 6}",set(),missed
我住东二环 我爸妈住东四环 上班在西四环 我每天上班我感觉像出国 再赶上西四环交通管制 （海关排队,1,"[认同逻辑1：Vernacular Spatial Authority]

**解释：**

作者将北京的不同环路（东二环、东四环、西四环）视为不同的“国度”，并用“像出国”和“海关排队”来比喻在西四环通勤的感受。这表明作者默认了一种基于环路划分的北京空间认知，即环路越往外，越被视为“非本地”或“外地”区域。这种空间认知并非官方行政划分，而是基于一种“本地人”的集体情感图谱和习惯认知，用来划分“本地”的范围和内外。这符合“Vernacular Spatial Authority”的核心辨识特征。",{1},set(),missed
内片确实是一坨，房价原来挺低的，房价低就有个坏处，容易滋生垃圾,5,"[认同逻辑6：Social Embeddedness]

**解释:**

作者认为房价低容易“滋生垃圾”，暗示了房价高与社会质量/人员构成相关联。这里“垃圾”可能指社会地位低下的人群或者不符合作者价值观的人，作者隐含着以经济地位（房价）来衡量“本地”社会环境好坏的标准，从而间接表达了通过经济地位（拥有房产）来界定本地人身份的一种潜在认同逻辑。虽然没有直接说“有房产才算本地人”，但作者的表达暗示了经济基础是评判社会环境及人群质量的重要标准，从而与社会根基深浅相关。",{5},set(),missed
不算吧~最早那边是一大片荒地~小时候去石景山游乐园时下了地铁还要走好远才到~边上只有荒地什么都没有~后来慢慢建了小区~,1,[认同逻辑1：Vernacular Spatial Authority],{1},set(),missed
对于我这城里土生土长的北京人的陈旧的思想：东边过了东大桥就是农村。西边过了官园就是农村。北边出了北三环就是农村。南边过了自然博物馆就是农村。海淀区就中关村再往西北就农村。丰台都郊县原来打电话都带郊直费。通州是哪？哦你说通县呀。去趟顺义一天回不来得住村里。延庆我草得坐火车(原来真从西直门坐火车),13,"[认同逻辑1, 认同逻辑2]

**解释:**

*   **认同逻辑1：Vernacular Spatial Authority（社会习惯性区域认知）** - 作者明确划分了北京不同区域的“本地”程度，以“东大桥”、“官园”、“北三环”、“自然博物馆”等作为边界，认为过了这些地方就“是农村”，体现了北京人对城市空间的一种习惯性认知和划分，这是一种基于集体情感地图的区域界定。
*   **认同逻辑2：Administrative Legitimacy（行政归属合法性）** -  “丰台都郊县原来打电话都带郊直费”、“通州是哪？哦你说通县呀”这些描述体现了作者将行政区划、曾经的“郊县”身份作为判断“本地”与否的依据。 “顺义”、“延庆”的描述也体现了对行政区域的认知对“本地”身份的界定。","{1, 3}",set(),missed
老北京话里的东富西贵指的是二环以里，没朝阳什么事。而且是真正的二环城圈儿里，就是地铁2号线以里。朝阳那时候还农村呢，压根不在这个老话指的范围内。,1,[认同逻辑1：Vernacular Spatial Authority],{1},set(),missed
正解，老辈区的概念不强的，因为那个时候变化太多，可能他经历了好几次行政区的划分调动，所以基本上本地人只会说自己待的这个地方的地名，比如凤山门望江门四牌楼庆春孩儿巷武林门半道红卖鱼桥古荡三里亭这种，也就是现在的街道（镇）、小区（村）的概念，只有对外地的朋友，他不清楚这些地方的所以才会用区来表述。,1,"[认同逻辑1：Vernacular Spatial Authority, 认同逻辑3：Family Rootedness]",{1},set(),missed
小时候不理解为什么老是说自己是老余杭的都是说去杭州玩，直到在杭州读大学被本地的几个人骂了一顿说我市区没房子不要说自己是杭州人之后我就有点理解了（当时只是报名后刚刚好一起去吃饭然后聊天聊起是那里人，我说我杭州的，然后细问知道我是余杭的后，就说我乡下人不要硬贴说自己是杭州人），只说自己杭州郊区或者直接说老余杭的,16,"[认同逻辑1, 认同逻辑2, 认同逻辑3]

**解释：**

*   **认同逻辑1 (Vernacular Spatial Authority):** 文本中“老余杭”与“杭州人”之间的区分，体现了对城市内部空间类别的认知差异，暗示了“老余杭”并非“真正的杭州人”的核心区域认知。作者通过自身的经历，理解了这种空间认知界定的社会力量。
*   **认同逻辑2 (Administrative Legitimacy):** “不要硬贴说自己是杭州人”暗示了对行政归属的强调。被对方批评的理由是“市区没房子”，而房产往往与户籍、行政归属等联系紧密。
*   **认同逻辑3 (Family Rootedness):** 虽然文本没有明确提及祖辈，但“老余杭”本身也蕴含了家族在余杭长期居住的历史，只是这种历史根基不足以被认可为“杭州人”。","{1, 6}",{2},missed
真的是这样，我也是余杭的，一直都说是“去杭州”，而不是去“市区”，说实在的，我们没归属感，人家也不当我们是自己人,1,"[认同逻辑1: Vernacular Spatial Authority, 认同逻辑3: Family Rootedness]",{1},set(),missed
一样去杭州读个破大学反而还被歧视乡下人了，余杭读了12年书一点事都没有，天天说我们没归属感，那边又歧视我们，说我们乡下人，硬贴杭州，老底子杭州屁大点地方，吞了多少才发展起来自己没点数,-,"[认同逻辑1, 认同逻辑2, 认同逻辑3]

**解释：**

*   **认同逻辑1：Vernacular Spatial Authority（社会习惯性区域认知）** - 作者提到“老底子杭州屁大点地方”，暗示了对杭州原先范围的认知，以及认为现在杭州“吞”并了其他地方，并对这种扩张带来的身份认同问题表示不满。这种认知界定了“真正的杭州”与被纳入的区域之间的差异。
*   **认同逻辑2：Administrative Legitimacy（行政归属合法性）** - “硬贴杭州”指责了行政区划的改变，以及被强行归属于杭州的情况，表达了对行政归属的不满，认为这影响了本地身份的认定。
*   **认同逻辑3：Family Rootedness（家族历史根基/个体成长史）** - “余杭读了12年书一点事都没有” 暗示了在余杭长期生活也无法获得真正的“杭州人”身份，强调了长期居住的价值，暗示了对家族根基或长期生活经历的重视。",set(),{2},spurious
一般当能答出杭州哪里（比如武林门，采荷，翠苑，朝晖这种称呼）后因为密码正确接下来的语言模式会自动切换为杭州话（特指老市区范围的杭州话，毕竟稍微隔几公里就会出现口音差异了）哈哈哈,4,[认同逻辑1：Vernacular Spatial Authority],{4},set(),missed
别说其他区了，我是西湖区三墩的浙大紫金港这边，小时候去趟龙翔桥都说去杭州。对外都说自己三墩乡下人。,1,[认同逻辑1：Vernacular Spatial Authority],{1},set(),missed
不一定因为杭州市区的瞧不起周边的又因为杭州政府做的不地道很多区的人都对杭州没有归属感，问你哪里人只是问你你觉得你是哪里人罢了,1,"[认同逻辑1：Vernacular Spatial Authority, 认同逻辑6：Social Embeddedness]",{1},set(),missed
我西湖区三墩镇，我都说自己杭州乡下人……跟他们城里人讲的话不一样,14,"[认同逻辑1, 认同逻辑4]

**解释：**

*   **认同逻辑1 (Vernacular Spatial Authority):** 作者将自己归类为“杭州乡下人”，并明确指出与“城里人”的语言表达存在差异。这体现了一种基于空间区域划分的身份认知，暗示了三墩镇（乡下）与杭州市区之间的文化和语言界限，反映了当地人对城市内部空间类别的共同认知。
*   **认同逻辑4 (Linguistic-Cultural Recognition):** “跟他们城里人讲的话不一样” 表明了作者认为自己和“城里人”在语言习惯上有所不同，语言差异被用作区分“本地人”和“非本地人”的标志。","{1, 4}",set(),missed
会啊，城里的就不太看得起我们这种乡下的，虽然钱还没我们多，像我们西湖区都是乡下地方，讲的都是老余杭的话，跟他们上城下城都是讲杭州话的，还是有点差别，哈哈哈啊,14,"[认同逻辑1, 认同逻辑4]","{1, 4}",set(),missed
你同学说错了，西湖区也是乡下，因为我们这讲的都是余杭话，其他几个区讲的都是杭州话,14,[认同逻辑4：Linguistic-Cultural Recognition],"{1, 4}",set(),missed
那你是杭州市区的吧，我是富阳的，以前是独立的市，前几年才划进杭州的,2,[认同逻辑2：Administrative Legitimacy],{2},set(),missed
你猜怎么着，你划的滨江萧山这边本地人，平时去市区都会说：去杭州玩，还有东边划得都到七堡了，我那边的同学可不认为他是市中心的你这么划是把自己家先划进去了呗,1,"[认同逻辑1：Vernacular Spatial Authority, 认同逻辑2：Administrative Legitimacy]",{1},set(),missed
你都划到萧山了，就把我最顶上的大塘栖也划进去呗，让我也体验体验住在市区是啥体验,1,"[认同逻辑1：Vernacular Spatial Authority, 认同逻辑2：Administrative Legitimacy]

**解释：**

*   **认同逻辑1：Vernacular Spatial Authority** - 作者通过希望将大塘栖划入萧山（市区），表达了对“市区”的界定存在社会认知和习惯性划分，并且认为“市区”具有更高的身份象征意义。“住在市区”是一种优越的体验，暗示了对区域划分的认同。
*   **认同逻辑2：Administrative Legitimacy** - “划”这个词本身就带有行政区划的概念，作者希望通过行政手段将大塘栖“划”进萧山，以此获得“本地人”身份上的认同，或者提升区域的行政地位。",{1},set(),missed
杭州人至少要说杭州话，萧山话杭州人都听不懂，硬划进杭州市区，别说杭州人了，问问萧山人干吗？,14,"[认同逻辑1, 认同逻辑4]","{1, 4}",set(),missed
"广州，是大家再熟悉不过的城市，是一座开放包容、海纳百川、有着2000多年历史的文化名城。广州的美食驰名中外，民俗文化丰富多样，温柔好听的粤语更是深受许多广州外地人的欢迎。但说到广州城，你们又知道是哪里吗？
 其实，以前的广州城≠现在的广州城区，两者并非同等概念。而且广州是1921年才设立为广州市的。再者不同地方的人对广州城区的理解也不同。在外地人看来，越秀区、天河区和海珠区就是广州城区，因为东山口、北京路、越秀公园、体育西、珠江新城、广州塔都是许多外地人来广州游玩的第一印象和首选去处，也是广州的热门景点；而在我们广州本地人乃至广府人看来，广州城区就是指“老四区”：越秀，东山，荔湾（不含芳村），河南（即海珠区），需要注意的是，老广所说的“河南”是仅指海珠区南华东、同福西一带，而剩余海珠区大部分原属番禺县新滘镇；东山在05年并入了现在的越秀区。
 但实际上，以前的广州城可比现在的城区要小的多，严格来说就是指越秀老城区，即旧时的番禺城。东山、西关都属城外，桂花岗、环市北一带以前也是农田区域。而广州城的由来，大概得从秦汉时期的“任嚣城”（今北京路一带）开始说起。
 那么任嚣城又有怎样深厚的历史故事呢？它和现在的广州又有怎样的密切联系呢？感兴趣的朋友请看下期小明的讲解哦",1,"[认同逻辑1：Vernacular Spatial Authority, 认同逻辑2：Administrative Legitimacy]

**解释：**

*   **认同逻辑1：Vernacular Spatial Authority** - 文本中作者明确区分了“以前的广州城”和“现在的广州城区”，并指出不同人群（外地人 vs. 本地人/广府人）对“广州城区”的理解存在差异。作者通过对比不同区域（如越秀、天河、海珠、老四区）的象征意义和历史标签，暗示了它们在“本地”身份体系中的不同地位。例如，作者强调“老四区”才是本地人（广府人）心目中的广州城区，体现了特定区域的社会认知和情感地图。
*   **认同逻辑2：Administrative Legitimacy** - 作者提到了广州市设立的时间（1921年），并说明了行政区域划分的变迁（如东山并入越秀区、海珠区原属番禺县）。这表明作者将行政归属视为判断“本地”范围的重要依据。",{1},set(),missed
没错，大致就是东山还没并入的越秀区，还有一些后来并入的比如矿泉街道、桂花岗也不算进去,1,"[认同逻辑1：Vernacular Spatial Authority]

作者明确提出一种关于哪些区域“算”或“不算”本地核心区的划分逻辑，即东山和一些后来并入的街道（矿泉街道、桂花岗）不被认为是“越秀区”的本地核心区。这体现了当地人对城市内部空间类别的共同认知，以及对区域身份的区分。",{1},set(),missed
我小时候一直在河南住，满口番禺顺德乡下口音，乡下仔来的,14,[认同逻辑4：Linguistic-Cultural Recognition],"{1, 4}",set(),missed
