row_index,comment_id,comment_type,text,golden,models_missing_label,models_with_label,num_models_missing_label,num_models_with_label,Qwen3-235B-A22B_few_shot_prediction,Qwen3-235B-A22B_few_shot_has_1,Qwen3-32B_no_cot_prediction,Qwen3-32B_no_cot_has_1,gemma-3-27b-it_zero_shot_prediction,gemma-3-27b-it_zero_shot_has_1,Qwen3-32B_few_shot_prediction,Qwen3-32B_few_shot_has_1,Qwen3-32B_zero_shot_prediction,Qwen3-32B_zero_shot_has_1,gemma-3-27b-it_no_cot_prediction,gemma-3-27b-it_no_cot_has_1,Qwen3-235B-A22B_zero_shot_prediction,Qwen3-235B-A22B_zero_shot_has_1,gemma-3-27b-it_few_shot_prediction,gemma-3-27b-it_few_shot_has_1,Qwen3-235B-A22B_no_cot_prediction,Qwen3-235B-A22B_no_cot_has_1
310,reply_gz1_1_67_1,reply,我小时候一直在河南住，满口番禺顺德乡下口音，乡下仔来的,14,"['Qwen3-235B-A22B_few_shot', 'Qwen3-32B_no_cot', 'gemma-3-27b-it_zero_shot', 'gemma-3-27b-it_no_cot', 'Qwen3-235B-A22B_zero_shot', 'gemma-3-27b-it_few_shot', 'Qwen3-235B-A22B_no_cot']","['Qwen3-32B_few_shot', 'Qwen3-32B_zero_shot']",7,2,认同逻辑4,False,"认同逻辑3, 认同逻辑4",False,认同逻辑4,False,"认同逻辑4, 认同逻辑1",True,"认同逻辑4, 认同逻辑1",True,认同逻辑4,False,"认同逻辑4, 认同逻辑6",False,认同逻辑4,False,"认同逻辑3, 认同逻辑4",False
333,reply_gz2_1_59_1,reply,错了，广州城系西至西门口，东至东山口，北至小北，南至南关，加上西关东山三元里河南四区。大部分有分红的村都唔系广州。,1,['gemma-3-27b-it_zero_shot'],"['Qwen3-235B-A22B_few_shot', 'Qwen3-32B_no_cot', 'Qwen3-32B_few_shot', 'Qwen3-32B_zero_shot', 'gemma-3-27b-it_no_cot', 'Qwen3-235B-A22B_zero_shot', 'gemma-3-27b-it_few_shot', 'Qwen3-235B-A22B_no_cot']",1,8,"认同逻辑1, 认同逻辑6",True,认同逻辑1,True,,False,认同逻辑1,True,"认同逻辑1, 认同逻辑6",True,"认同逻辑1, 认同逻辑6",True,"认同逻辑1, 认同逻辑6",True,"认同逻辑1, 认同逻辑6",True,认同逻辑1,True
334,reply_gz2_1_59_2,reply,边个话你知老广就有分红，有分红都是村镇的，老广是住市区的,1,"['Qwen3-32B_no_cot', 'gemma-3-27b-it_no_cot', 'Qwen3-235B-A22B_zero_shot', 'Qwen3-235B-A22B_no_cot']","['Qwen3-235B-A22B_few_shot', 'gemma-3-27b-it_zero_shot', 'Qwen3-32B_few_shot', 'Qwen3-32B_zero_shot', 'gemma-3-27b-it_few_shot']",4,5,"认同逻辑6, 认同逻辑1",True,认同逻辑6,False,"认同逻辑1, 认同逻辑6",True,"认同逻辑1, 认同逻辑6",True,"认同逻辑1, 认同逻辑6",True,认同逻辑6,False,,False,"认同逻辑6, 认同逻辑1",True,认同逻辑6,False
367,reply_gz2_1_182_1,reply,我都系甘葛情况，我同我老豆都系老西关系广州人但系应该唔系土著,1,"['Qwen3-235B-A22B_few_shot', 'Qwen3-32B_no_cot', 'gemma-3-27b-it_zero_shot', 'Qwen3-32B_zero_shot', 'gemma-3-27b-it_no_cot', 'gemma-3-27b-it_few_shot', 'Qwen3-235B-A22B_no_cot']","['Qwen3-32B_few_shot', 'Qwen3-235B-A22B_zero_shot']",7,2,认同逻辑3,False,认同逻辑3,False,,False,"认同逻辑1, 认同逻辑3",True,"认同逻辑6, 认同逻辑3",False,"认同逻辑3, 认同逻辑4",False,"认同逻辑1, 认同逻辑3",True,认同逻辑3,False,认同逻辑3,False
369,comment_gz2_1_195,comment,籍贯广州，广州村民，清明去白云山上拜，几代祖先都在山上，而不是去公共墓园，家庭所有成员粤语完全不带口音,134,"['Qwen3-235B-A22B_few_shot', 'Qwen3-32B_no_cot', 'gemma-3-27b-it_zero_shot', 'Qwen3-32B_few_shot', 'gemma-3-27b-it_no_cot', 'Qwen3-235B-A22B_zero_shot', 'gemma-3-27b-it_few_shot', 'Qwen3-235B-A22B_no_cot']",['Qwen3-32B_zero_shot'],8,1,"认同逻辑3, 认同逻辑4",False,"认同逻辑3, 认同逻辑4",False,,False,"认同逻辑3, 认同逻辑4",False,"认同逻辑1, 认同逻辑3, 认同逻辑4",True,"认同逻辑3, 认同逻辑4",False,"认同逻辑3, 认同逻辑4",False,"认同逻辑3, 认同逻辑4",False,"认同逻辑3, 认同逻辑4",False
372,comment_gz2_1_221,comment,虽然我家也好几代在这边，也是讲粤语，但是只说我是广州本地人，但不算广州土著，因为我是番禺的,1,"['gemma-3-27b-it_zero_shot', 'gemma-3-27b-it_no_cot']","['Qwen3-235B-A22B_few_shot', 'Qwen3-32B_no_cot', 'Qwen3-32B_few_shot', 'Qwen3-32B_zero_shot', 'Qwen3-235B-A22B_zero_shot', 'gemma-3-27b-it_few_shot', 'Qwen3-235B-A22B_no_cot']",2,7,"认同逻辑1, 认同逻辑3, 认同逻辑4",True,"认同逻辑1, 认同逻辑3, 认同逻辑4",True,,False,"认同逻辑3, 认同逻辑4, 认同逻辑1",True,"认同逻辑1, 认同逻辑3, 认同逻辑4",True,"认同逻辑3, 认同逻辑4",False,"认同逻辑1, 认同逻辑3, 认同逻辑4",True,"认同逻辑1, 认同逻辑3, 认同逻辑4",True,"认同逻辑1, 认同逻辑3, 认同逻辑4",True
376,comment_gz2_1_235,comment,广州本地人一般指老四区世居吧（老越秀、老荔湾、老东山、海珠）吧。因为好像我们这种，至少五代都在广州土生土长，有分红有地，最多都系叫广州客家人。,136,"['gemma-3-27b-it_zero_shot', 'Qwen3-32B_few_shot', 'gemma-3-27b-it_no_cot', 'gemma-3-27b-it_few_shot']","['Qwen3-235B-A22B_few_shot', 'Qwen3-32B_no_cot', 'Qwen3-32B_zero_shot', 'Qwen3-235B-A22B_zero_shot', 'Qwen3-235B-A22B_no_cot']",4,5,"认同逻辑1, 认同逻辑3",True,"认同逻辑1, 认同逻辑3, 认同逻辑6",True,"认同逻辑3, 认同逻辑6",False,"认同逻辑3, 认同逻辑6",False,"认同逻辑1, 认同逻辑3, 认同逻辑6",True,"认同逻辑3, 认同逻辑6",False,"认同逻辑1, 认同逻辑3, 认同逻辑6",True,"认同逻辑3, 认同逻辑6",False,"认同逻辑3, 认同逻辑6, 认同逻辑1",True
392,comment_wuhan1_1_43,comment,住光谷的不敢讲话鄙视链底层,1,"['Qwen3-32B_zero_shot', 'gemma-3-27b-it_few_shot']","['Qwen3-235B-A22B_few_shot', 'Qwen3-32B_no_cot', 'gemma-3-27b-it_zero_shot', 'Qwen3-32B_few_shot', 'gemma-3-27b-it_no_cot', 'Qwen3-235B-A22B_zero_shot', 'Qwen3-235B-A22B_no_cot']",2,7,认同逻辑1,True,认同逻辑1,True,"认同逻辑1, 认同逻辑6",True,认同逻辑1,True,认同逻辑5,False,"认同逻辑1, 认同逻辑6",True,"认同逻辑1, 认同逻辑5, 认同逻辑6",True,认同逻辑6,False,认同逻辑1,True
395,comment_wuhan2_1_39,comment,老武汉的土著莫名优越感，小时候总被瞧不起，搞得自己也觉得乡里人低人一等样的，只要去市内说蔡甸话，就是一种高高在上的眼神和爱买不买别把东西碰脏了的鄙视感。长大后发现，越是穷的老土著越是优越感强。现在武汉市内对我也没多大吸引力了，然后每次去玩也是蔡甸话说到嗨，不在乎别人的眼神。大女儿不会说蔡甸话真是……我没教育好啊然后不在乎别人的看法后，发现在武汉市内的年轻人都挺友好的，也很客气。可能都在成长吧,14,"['gemma-3-27b-it_zero_shot', 'Qwen3-235B-A22B_no_cot']","['Qwen3-235B-A22B_few_shot', 'Qwen3-32B_no_cot', 'Qwen3-32B_few_shot', 'Qwen3-32B_zero_shot', 'gemma-3-27b-it_no_cot', 'Qwen3-235B-A22B_zero_shot', 'gemma-3-27b-it_few_shot']",2,7,"认同逻辑1, 认同逻辑4",True,"认同逻辑1, 认同逻辑3, 认同逻辑4",True,"认同逻辑3, 认同逻辑4",False,"认同逻辑1, 认同逻辑4, 认同逻辑6",True,"认同逻辑1, 认同逻辑4, 认同逻辑6",True,"认同逻辑4, 认同逻辑1",True,"认同逻辑1, 认同逻辑4",True,"认同逻辑3, 认同逻辑4, 认同逻辑1",True,"认同逻辑3, 认同逻辑4, 认同逻辑7",False
396,comment_wuhan2_1_53,comment,评论区的别这样对待黄陂啊，黄陂虽说远，但他现在也好歹是属于武汉的，也就相当于都是一个妈生的，各有各的优势，别瞧不起啊，毕竟地铁七号线以后也是要延长到黄陂的嘛，这样也方便多了，不过我在外面说我是黄陂人，也没见有人瞧不起或者诧异什么的啊,12,"['Qwen3-235B-A22B_few_shot', 'Qwen3-32B_no_cot', 'gemma-3-27b-it_zero_shot', 'Qwen3-32B_few_shot', 'Qwen3-32B_zero_shot', 'gemma-3-27b-it_no_cot', 'Qwen3-235B-A22B_zero_shot', 'gemma-3-27b-it_few_shot']",['Qwen3-235B-A22B_no_cot'],8,1,认同逻辑2,False,认同逻辑2,False,"认同逻辑2, 认同逻辑5",False,认同逻辑2,False,,False,"认同逻辑2, 认同逻辑5",False,"认同逻辑2, 认同逻辑5",False,认同逻辑2,False,"认同逻辑2, 认同逻辑5, 认同逻辑1",True
397,comment_wuhan2_1_60,comment,我新洲的，基本不认为自己是武汉人，感觉武汉人也不太看得起我们，我平时都是说行政区划上算武汉人,1,"['Qwen3-32B_no_cot', 'gemma-3-27b-it_zero_shot', 'Qwen3-32B_few_shot', 'Qwen3-32B_zero_shot', 'gemma-3-27b-it_no_cot', 'gemma-3-27b-it_few_shot', 'Qwen3-235B-A22B_no_cot']","['Qwen3-235B-A22B_few_shot', 'Qwen3-235B-A22B_zero_shot']",7,2,"认同逻辑2, 认同逻辑1",True,认同逻辑2,False,认同逻辑2,False,认同逻辑2,False,,False,认同逻辑2,False,"认同逻辑1, 认同逻辑2",True,"认同逻辑2, 认同逻辑6",False,认同逻辑2,False
398,reply_wuhan2_1_71_2,reply,嗯嗯，谢谢你让我对现在的堤角有了更深的了解……让我想起了老武汉对于汉口区域的定义有句顺口溜“上有古田，下有肉联”（肉联就是现在的堤角）……可能我去堤角总是泛泛而去吧而自己住在古田，当然觉得这里交通便利，繁华方便哟，毕竟这几年宜家和山姆的打造让古田人气更足啦些，希望这两地齐头并进越来越好,15,['Qwen3-235B-A22B_zero_shot'],"['Qwen3-235B-A22B_few_shot', 'Qwen3-32B_no_cot', 'gemma-3-27b-it_zero_shot', 'Qwen3-32B_few_shot', 'Qwen3-32B_zero_shot', 'gemma-3-27b-it_no_cot', 'gemma-3-27b-it_few_shot', 'Qwen3-235B-A22B_no_cot']",1,8,"认同逻辑1, 认同逻辑5",True,认同逻辑1,True,"认同逻辑1, 认同逻辑5",True,"认同逻辑1, 认同逻辑5",True,"认同逻辑1, 认同逻辑5",True,"认同逻辑1, 认同逻辑5",True,,False,"认同逻辑1, 认同逻辑5",True,"认同逻辑1, 认同逻辑5",True
400,comment_wuhan2_1_79,comment,家里人是武钢的，记得小时候，一些武昌的亲戚一边羡慕我家人的“铁饭碗”一边嘲笑我是乡里伢。,17,"['Qwen3-32B_no_cot', 'gemma-3-27b-it_zero_shot', 'gemma-3-27b-it_no_cot', 'Qwen3-235B-A22B_no_cot']","['Qwen3-235B-A22B_few_shot', 'Qwen3-32B_few_shot', 'Qwen3-32B_zero_shot', 'Qwen3-235B-A22B_zero_shot', 'gemma-3-27b-it_few_shot']",4,5,"认同逻辑1, 认同逻辑7",True,认同逻辑6,False,,False,"认同逻辑7, 认同逻辑1",True,"认同逻辑1, 认同逻辑4",True,"认同逻辑7, 认同逻辑3",False,"认同逻辑1, 认同逻辑3",True,"认同逻辑7, 认同逻辑1",True,认同逻辑3,False
412,reply_xm2_1_3_29,reply,经济特区一开始只有湖里的一小部分好像，当时厦门岛还分4个区，经济特区扩大到全岛，后来建设海湾型城市，把集美，海沧，同安，翔安，并到厦门市，就把岛内的鼓浪屿区和开元区合并到思明区了。所以并不是有些人说的什么“集美同安为什么就不是厦门”“你们是在优越什么”，而是人家集美就有自己的名字，那么多年人家就是集美人，灌口人，这样的由来。海湾型城市之后就是岛内外6个区了。,1,"['Qwen3-235B-A22B_few_shot', 'gemma-3-27b-it_zero_shot', 'Qwen3-32B_few_shot']","['Qwen3-32B_no_cot', 'Qwen3-32B_zero_shot', 'gemma-3-27b-it_no_cot', 'Qwen3-235B-A22B_zero_shot', 'gemma-3-27b-it_few_shot', 'Qwen3-235B-A22B_no_cot']",3,6,认同逻辑2,False,"认同逻辑1, 认同逻辑2",True,"认同逻辑2, 认同逻辑3, 认同逻辑4",False,认同逻辑2,False,"认同逻辑1, 认同逻辑2",True,"认同逻辑1, 认同逻辑2",True,"认同逻辑1, 认同逻辑2",True,"认同逻辑2, 认同逻辑1",True,"认同逻辑2, 认同逻辑1",True
414,comment_xm2_1_20,comment,我小时候 只有这个区域我们理解为厦门，其他我们称之为岛外。但随着现在资源拓宽厦门理解的更广了。,1,['gemma-3-27b-it_zero_shot'],"['Qwen3-235B-A22B_few_shot', 'Qwen3-32B_no_cot', 'Qwen3-32B_few_shot', 'Qwen3-32B_zero_shot', 'gemma-3-27b-it_no_cot', 'Qwen3-235B-A22B_zero_shot', 'gemma-3-27b-it_few_shot', 'Qwen3-235B-A22B_no_cot']",1,8,认同逻辑1,True,认同逻辑1,True,,False,认同逻辑1,True,认同逻辑1,True,认同逻辑1,True,认同逻辑1,True,认同逻辑1,True,认同逻辑1,True
420,comment_nanning1_1_6,comment,东盟商务区那边大多是新南宁人吧，我和我小学初中同学们在青秀区土生土长从小到大没觉得有啥区别。反而是高中后有部分乡镇来这边买房定居或读书的同学优越感爆棚，不懂他们在牛什么,13,"['Qwen3-32B_few_shot', 'Qwen3-235B-A22B_no_cot']","['Qwen3-235B-A22B_few_shot', 'Qwen3-32B_no_cot', 'gemma-3-27b-it_zero_shot', 'Qwen3-32B_zero_shot', 'gemma-3-27b-it_no_cot', 'Qwen3-235B-A22B_zero_shot', 'gemma-3-27b-it_few_shot']",2,7,"认同逻辑1, 认同逻辑3, 认同逻辑4",True,"认同逻辑1, 认同逻辑3",True,"认同逻辑1, 认同逻辑3",True,"认同逻辑3, 认同逻辑6",False,"认同逻辑1, 认同逻辑3",True,"认同逻辑3, 认同逻辑1",True,"认同逻辑1, 认同逻辑3, 认同逻辑6",True,"认同逻辑1, 认同逻辑3, 认同逻辑6",True,认同逻辑3,False
421,reply_nanning1_1_6_2,reply,青秀区以前不就是大农村吗小时候在埌西，西乡塘的同学都觉得我家穷，后面一几年到东盟商务区买房，也是几千块一平而已,1,"['Qwen3-235B-A22B_few_shot', 'Qwen3-32B_no_cot', 'Qwen3-32B_few_shot', 'gemma-3-27b-it_few_shot']","['gemma-3-27b-it_zero_shot', 'Qwen3-32B_zero_shot', 'gemma-3-27b-it_no_cot', 'Qwen3-235B-A22B_zero_shot', 'Qwen3-235B-A22B_no_cot']",4,5,"认同逻辑5, 认同逻辑6",False,认同逻辑6,False,"认同逻辑1, 认同逻辑5, 认同逻辑6",True,"认同逻辑5, 认同逻辑6",False,认同逻辑1,True,"认同逻辑1, 认同逻辑6",True,"认同逻辑1, 认同逻辑2, 认同逻辑3, 认同逻辑5, 认同逻辑6",True,认同逻辑6,False,"认同逻辑3, 认同逻辑1, 认同逻辑5, 认同逻辑6",True
426,comment_nanning1_1_49,comment,别搞青秀区全区，我寻思着小时候住星湖路的从来没说过别的地方破，毕竟我们自己的房子也挺破。,1,"['Qwen3-32B_no_cot', 'gemma-3-27b-it_zero_shot', 'Qwen3-32B_zero_shot', 'Qwen3-235B-A22B_no_cot']","['Qwen3-235B-A22B_few_shot', 'Qwen3-32B_few_shot', 'gemma-3-27b-it_no_cot', 'Qwen3-235B-A22B_zero_shot', 'gemma-3-27b-it_few_shot']",4,5,认同逻辑1,True,认同逻辑5,False,,False,"认同逻辑1, 认同逻辑3",True,"认同逻辑5, 认同逻辑6",False,"认同逻辑3, 认同逻辑1",True,"认同逻辑3, 认同逻辑1, 认同逻辑6",True,认同逻辑1,True,认同逻辑3,False
429,reply_nanning1_1_97_11,reply,早期南宁各类资本大佬聚会碰头也是在朝阳的 那时候南宁不大的 以朝阳为圆心 以前的老万国酒楼就是那些大老板谈生意地方喽,1,['gemma-3-27b-it_zero_shot'],"['Qwen3-235B-A22B_few_shot', 'Qwen3-32B_no_cot', 'Qwen3-32B_few_shot', 'Qwen3-32B_zero_shot', 'gemma-3-27b-it_no_cot', 'Qwen3-235B-A22B_zero_shot', 'gemma-3-27b-it_few_shot', 'Qwen3-235B-A22B_no_cot']",1,8,"认同逻辑1, 认同逻辑7",True,认同逻辑1,True,,False,认同逻辑1,True,认同逻辑1,True,认同逻辑1,True,"认同逻辑1, 认同逻辑3, 认同逻辑6, 认同逻辑7",True,认同逻辑1,True,认同逻辑1,True
431,comment_nanning1_1_165,comment,不是，我也南宁人，但不是青秀区的，出来10年了那里的人装逼成这样了吗青秀区是什么了不起的地方吗？房价多少啊？,1,"['Qwen3-235B-A22B_zero_shot', 'Qwen3-235B-A22B_no_cot']","['Qwen3-235B-A22B_few_shot', 'Qwen3-32B_no_cot', 'gemma-3-27b-it_zero_shot', 'Qwen3-32B_few_shot', 'Qwen3-32B_zero_shot', 'gemma-3-27b-it_no_cot', 'gemma-3-27b-it_few_shot']",2,7,认同逻辑1,True,认同逻辑1,True,认同逻辑1,True,"认同逻辑1, 认同逻辑5",True,"认同逻辑1, 认同逻辑6",True,认同逻辑1,True,,False,认同逻辑1,True,"认同逻辑2, 认同逻辑5",False
434,reply_nanning2_1_12_1,reply,土著对老城区的执念是比较深的毕竟是从小到大生活学习的地方。虽然我五象这套房就在南宁大桥头，一过桥就可以回到青秀，但还是不习惯通勤习惯了5分钟就到，这里要提前20分钟起床，好难啊哈哈哈,15,"['Qwen3-235B-A22B_few_shot', 'gemma-3-27b-it_zero_shot', 'Qwen3-32B_few_shot', 'Qwen3-32B_zero_shot', 'gemma-3-27b-it_few_shot', 'Qwen3-235B-A22B_no_cot']","['Qwen3-32B_no_cot', 'gemma-3-27b-it_no_cot', 'Qwen3-235B-A22B_zero_shot']",6,3,"认同逻辑3, 认同逻辑5",False,认同逻辑1,True,,False,"认同逻辑3, 认同逻辑5",False,"认同逻辑3, 认同逻辑5",False,"认同逻辑1, 认同逻辑3",True,"认同逻辑3, 认同逻辑1",True,"认同逻辑3, 认同逻辑5",False,认同逻辑3,False
463,comment_chongqing_1_229,comment,我爸因为50年前因为工作原因从渝中区换到九龙坡区 因为有套房所以户口也就转到在九龙坡了 ，那时候没得房价更值钱的概念 上班要坐绿皮火车太折腾了…… 早知道就死守渝中区哟,1,"['gemma-3-27b-it_zero_shot', 'Qwen3-235B-A22B_no_cot']","['Qwen3-235B-A22B_few_shot', 'Qwen3-32B_no_cot', 'Qwen3-32B_few_shot', 'Qwen3-32B_zero_shot', 'gemma-3-27b-it_no_cot', 'Qwen3-235B-A22B_zero_shot', 'gemma-3-27b-it_few_shot']",2,7,"认同逻辑2, 认同逻辑3, 认同逻辑1",True,"认同逻辑1, 认同逻辑6",True,"认同逻辑3, 认同逻辑5",False,"认同逻辑1, 认同逻辑2",True,"认同逻辑1, 认同逻辑6",True,"认同逻辑1, 认同逻辑2, 认同逻辑3",True,"认同逻辑1, 认同逻辑2, 认同逻辑5, 认同逻辑6",True,"认同逻辑1, 认同逻辑2",True,认同逻辑3,False
471,reply_changsha1_1_47_3,reply,哈哈哈，二环的乡里别给你点赞,1,['gemma-3-27b-it_zero_shot'],"['Qwen3-235B-A22B_few_shot', 'Qwen3-32B_no_cot', 'Qwen3-32B_few_shot', 'Qwen3-32B_zero_shot', 'gemma-3-27b-it_no_cot', 'Qwen3-235B-A22B_zero_shot', 'gemma-3-27b-it_few_shot', 'Qwen3-235B-A22B_no_cot']",1,8,认同逻辑1,True,认同逻辑1,True,,False,"认同逻辑1, 认同逻辑4",True,认同逻辑1,True,认同逻辑1,True,认同逻辑1,True,认同逻辑1,True,认同逻辑1,True
474,comment_changsha1_1_75,comment,哪有那么多原因，就是习惯了啊，家在亲戚朋友也在，上班也在。另外，南到南二环是不可能的，顶多到劳动路。,16,['gemma-3-27b-it_zero_shot'],"['Qwen3-235B-A22B_few_shot', 'Qwen3-32B_no_cot', 'Qwen3-32B_few_shot', 'Qwen3-32B_zero_shot', 'gemma-3-27b-it_no_cot', 'Qwen3-235B-A22B_zero_shot', 'gemma-3-27b-it_few_shot', 'Qwen3-235B-A22B_no_cot']",1,8,"认同逻辑1, 认同逻辑6",True,认同逻辑1,True,,False,"认同逻辑1, 认同逻辑6",True,认同逻辑1,True,"认同逻辑1, 认同逻辑3",True,认同逻辑1,True,"认同逻辑1, 认同逻辑6",True,"认同逻辑1, 认同逻辑3",True
479,comment_changsha2_1_49,comment,小时候住南门口，大一点住八角亭，然后去了捞刀河，接着又住到暮云，最后住到了梅溪湖，变成了xlb 哈哈哈哈哈哈,1,"['Qwen3-32B_few_shot', 'Qwen3-32B_zero_shot', 'Qwen3-235B-A22B_zero_shot', 'Qwen3-235B-A22B_no_cot']","['Qwen3-235B-A22B_few_shot', 'Qwen3-32B_no_cot', 'gemma-3-27b-it_zero_shot', 'gemma-3-27b-it_no_cot', 'gemma-3-27b-it_few_shot']",4,5,认同逻辑1,True,认同逻辑1,True,认同逻辑1,True,认同逻辑3,False,认同逻辑3,False,"认同逻辑1, 认同逻辑3",True,"认同逻辑3, 认同逻辑4, 认同逻辑5",False,认同逻辑1,True,认同逻辑3,False
480,comment_changsha2_1_50,comment,哈是乡里别，哪有城里人,1,"['Qwen3-32B_no_cot', 'gemma-3-27b-it_zero_shot', 'Qwen3-235B-A22B_no_cot']","['Qwen3-235B-A22B_few_shot', 'Qwen3-32B_few_shot', 'Qwen3-32B_zero_shot', 'gemma-3-27b-it_no_cot', 'Qwen3-235B-A22B_zero_shot', 'gemma-3-27b-it_few_shot']",3,6,认同逻辑1,True,认同逻辑4,False,"认同逻辑3, 认同逻辑4",False,"认同逻辑7, 认同逻辑1",True,认同逻辑1,True,"认同逻辑1, 认同逻辑4",True,认同逻辑1,True,认同逻辑1,True,认同逻辑4,False
481,comment_changsha2_1_63,comment,我在五一广场 有个同事不知道我们经理就是那个月亮岛那里的，然后他就说乡里别 然后我们经理就说那里已经属于是开发区了，不属于是乡里了，然后我同事还没理解意思，一直在吐槽那里不好不好，结果我们经理就背后面针对他，懂得都懂,12,"['Qwen3-235B-A22B_few_shot', 'Qwen3-32B_zero_shot', 'Qwen3-235B-A22B_no_cot']","['Qwen3-32B_no_cot', 'gemma-3-27b-it_zero_shot', 'Qwen3-32B_few_shot', 'gemma-3-27b-it_no_cot', 'Qwen3-235B-A22B_zero_shot', 'gemma-3-27b-it_few_shot']",3,6,认同逻辑2,False,认同逻辑1,True,认同逻辑1,True,"认同逻辑1, 认同逻辑2",True,认同逻辑2,False,"认同逻辑1, 认同逻辑2",True,"认同逻辑1, 认同逻辑2, 认同逻辑5",True,"认同逻辑1, 认同逻辑2",True,认同逻辑2,False
